Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV088,02/02/21,,46.376,,13.92,,,,47.73,76.368,59.4
EV088,02/03/21,,55.488,,14.62,,,,66.82,106.912,54.4
EV088,02/04/21,,61.693,,14.42,,,,68.17,109.072,51.4
EV088,02/05/21,,54.995,,15.43,,,,59.06,94.496,52
EV088,02/06/21,,52.156,,15.59,,,,50.85,81.36,54.7
EV088,02/07/21,,49,,13.04,,,,63.45,101.52,54.5
EV088,02/08/21,,42,,13.96,,,,52.49,83.984,52.2
EV088,02/09/21,,52,,16.82,,,,69.57,111.312,51.5
EV088,02/10/21,,46,,16.01,,,,64.19,102.704,53.3
EV088,02/11/21,,49,,16.55,,,,64.81,103.696,52.7
EV088,02/12/21,,37,,13.97,,,,50.16,80.256,55.4
EV088,02/13/21,,48,,13.01,,,,69.66,111.456,50.4
EV088,02/14/21,,35,,10.05,,,,45.85,73.36,54.8
EV088,02/15/21,,10,,5.38,,,,19.94,31.904,50.3
EV088,02/16/21,,33,,11.66,,,,48.07,76.912,53.6
EV088,02/17/21,,44,,12.67,,,,55.67,89.072,51
EV088,02/18/21,,14,,6,,,,15.93,25.488,53.6
EV088,02/19/21,,56,,15.33,,,,69.98,111.968,50.6
EV088,02/20/21,,38,,11.61,,,,46.93,75.088,60.9
EV088,02/21/21,,25,,6.18,,,,29.59,47.344,56.9
EV088,02/22/21,,24,,9.1,,,,25.37,40.592,55
EV088,02/23/21,,36,,16.16,,,,49.97,79.952,58.3
EV088,02/24/21,,57,,14.72,,,,69.38,111.008,55.8
EV088,02/25/21,,47,,13.47,,,,64,102.4,55.8
EV088,02/26/21,,42,,13.62,,,,59.59,95.344,51.9
EV088,02/27/21,,53,,16.74,,,,67.93,108.688,53.2
EV088,02/28/21,,33,,7.85,,,,46.14,73.824,53.3
EV088,03/01/21,,34,,12.66,,,,44.18,70.688,51
