Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV050,05/19/21,,37,,10.31,,,,47.52,76.032,61
EV050,05/20/21,,35,,5.03,,,,49.54,79.264,57
EV050,05/21/21,,16,,5.04,,,,23.03,36.848,61
EV050,05/22/21,,18,,6.35,,,,27.14,43.424,60
EV050,05/23/21,,52,,8.56,,,,64.53,103.248,62
EV050,05/24/21,,30,,5.87,,,,35.17,56.272,66
EV050,05/25/21,,8,,3.34,,,,9.58,15.328,68
EV050,05/26/21,,66,,10.07,,,,86.16,137.856,67
EV050,05/27/21,,17,,2.64,,,,25.57,40.912,67
EV050,05/28/21,,0,,0,,,,0,0,69
EV050,05/29/21,,0,,0,,,,0,0,67
EV050,05/30/21,,0,,0,,,,0,0,66
EV050,05/31/21,,8,,1.25,,,,12.39,19.824,78
